Project ID,Project Status,Project Name,Street Number,Street Name,Street Type,Zip Code,Housing Tenure,Section 415 Declaration,Entitlement Approval Date,Actual/Estimated Completion Date,Planning Case Number,Property Information Map Link,Planning Entitlements,Project Units,Affordable Units,Units Subject to Section 415,On-Site Affordable Units,Off-Site Affordable Units,Off-Site Affordable Units at This Site,SRO Units,Studio Units,1bd Units,2bd Units,3bd Units,4bd Units,30% AMI,50% AMI,55% AMI,60% AMI,80% AMI,90% AMI,100% AMI,120% AMI,150% AMI,Supervisor District,Neighborhood,Planning Neighborhood,Plan Area,Off-Site Principal Project ID,Off-Site Principal Project,Off-Site Project ID,Off-Site Project,Latitude,Longitude,Location
2000-004,(6) Complete,Tower Plaza,600,Portola,Dr,94127,Rental,On-site BMR Project,07/06/2000,07/28/2003,1999.580,http://propertymap.sfplanning.org/?search=1999.580,"1999.580C,1999.580E",15,2,15,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,7,West of Twin Peaks,West of Twin Peaks,,0,0,0,0,37.74541667,-122.4525288,POINT (-122.4525288 37.74541667)
2002-004,(6) Complete,OceanView Terrace,8100,Oceanview,Ter,94127,Ownership,On-site BMR Project,01/01/2002,12/30/2008,1999.194,http://propertymap.sfplanning.org/?search=1999.194,"1999.194D,1999.194D_3,1999.194E,1999.194Q,1999.194Q_3,1999.194Q_5,1999.194S",15,2,15,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,7,Ocean View,Oceanview/Merced/Ingleside,,0,0,0,0,37.71040137,-122.4677135,POINT (-122.4677135 37.71040137)
2009-008,(6) Complete,1946 Polk,1946,Polk,St,94109,Unknown,Fee Payment,02/20/2009,06/19/2013,2006.0826,http://propertymap.sfplanning.org/?search=2006.0826,"2006.0826C,2006.0826E,2006.0826K,2006.0826V",41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,Russian Hill,,0,0,0,0,37.79480368,-122.4211754,POINT (-122.4211754 37.79480368)
2007-014,(6) Complete,1868 Van Ness,1868,Van Ness,Ave,94109,Unknown,Fee Payment,06/07/2007,06/05/2014,2004.0890,http://propertymap.sfplanning.org/?search=2004.0890,"2004.0890C,2004.0890E,2004.0890E_3,2004.0890K,2004.0890V",35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,Russian Hill,Van Ness Corridor,0,0,0,0,37.79291126,-122.4224138,POINT (-122.4224138 37.79291126)
2008-014,(6) Complete,3500 19th,3500,19th,St,94110,Unknown,Fee Payment,02/21/2008,11/26/2013,2005.0490,http://propertymap.sfplanning.org/?search=2005.0490,"2005.0490C,2005.0490E,2005.0490E_3,2005.0490E_5,2005.0490K",17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Mission,Mission,Mission (EN),0,0,0,0,37.7603068,-122.4217619,POINT (-122.4217619 37.7603068)
2015-053,(5) First Construction Document Issued,1395 22nd,1395,22nd,St,94110,Unknown,Fee Payment,12/03/2015,01/14/2020,2011.0671,http://propertymap.sfplanning.org/?search=2011.0671,"2011.0671E,2011.0671IKA,2011.0671PPA,2011.0671U,2011.0671X",250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Potrero Hill,Potrero Hill,Showplace Square/Potrero Hill (EN),0,0,0,0,37.75683558,-122.3945391,POINT (-122.3945391 37.75683558)
1995-003,(6) Complete,1099 Mississippi,1099,Mississippi,St,94107,Ownership,On-site BMR Project,04/27/1995,07/20/1998,1994.196,http://propertymap.sfplanning.org/?search=1994.196,"1994.196C,1994.196Q",10,1,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,Potrero Hill,Potrero Hill,Showplace Square/Potrero Hill (EN),0,0,0,0,37.75272699,-122.3933307,POINT (-122.3933307 37.75272699)
2016-110,(3) Design with Entitlements Approved,1270 Mission,1270,Mission,St,94103,Rental,On-site BMR Project,10/27/2016,10/26/2023,2014.0926,http://propertymap.sfplanning.org/?search=2014.0926,"2014.0926DNX,2014.0926GPA,2014.0926MAP,2014.0926PCA,2014.0926PPA,2014.0926SHD,2014.0926U,2014.0926VAR",299,64,299,64,0,0,0,16,33,12,3,0,0,0,61,0,0,3,0,0,0,6,South of Market,South of Market,Downtown,0,0,0,0,37.77680708,-122.4145228,POINT (-122.4145228 37.77680708)
2004-023,(6) Complete,1587 15th,1905,Mission,St,94110,Ownership,On-site BMR Project,10/20/2004,03/07/2007,2003.1015,http://propertymap.sfplanning.org/?search=2003.1015,"2003.1015C,2003.1015D,2003.1015E,2003.1015K",24,3,24,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,Mission,Mission,Mission (EN),0,0,0,0,37.76648865,-122.4194901,POINT (-122.4194901 37.76648865)
2016-009,(5) First Construction Document Issued,2100 Market,2100,Market,St,94114,Rental,On-site BMR Project,02/04/2016,04/25/2019,2014.0519,http://propertymap.sfplanning.org/?search=2014.0519,"2014.0519CUA,2014.0519E,2014.0519PPA,2014.0519U,2014.0519VAR",60,7,60,7,0,0,0,1,3,3,0,0,0,0,7,0,0,0,0,0,0,8,Castro/Upper Market,Castro/Upper Market,Market and Octavia,0,0,0,0,37.76750943,-122.429432,POINT (-122.429432 37.76750943)
2016-055,(5) First Construction Document Issued,2000-2070 Bryant,2000,Bryant,St,94110,Rental,On-site BMR Project/Land Dedication,05/19/2016,03/25/2020,2013.0677,http://propertymap.sfplanning.org/?search=2013.0677,"2013.0677APL,2013.0677CND,2013.0677CUA,2013.0677E,2013.0677E_3,2013.0677LLA,2013.0677PPA,2013.0677U,2013.0677X",199,3,199,3,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,9,Mission,Mission,Mission (EN),0,0,0,0,37.76119425,-122.4105517,POINT (-122.4105517 37.76119425)
1998-001,(6) Complete,118 Wood,2743-2761,Geary,St,94103,Rental,On-site BMR Project,01/08/1998,01/06/2005,1997.482,http://propertymap.sfplanning.org/?search=1997.482,"1997.482C,1997.482E,1997.482Q,1997.482S",22,2,22,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,Inner Richmond,Lone Mountain/USF,,0,0,0,0,37.7819425,-122.4487147,POINT (-122.4487147 37.7819425)
2016-006,(3) Design with Entitlements Approved,950 Gough,950,Gough,St,94102,Ownership,On-site BMR Project,01/07/2016,01/05/2023,2012.0506,http://propertymap.sfplanning.org/?search=2012.0506,"2012.0506C,2012.0506E,2012.0506GEN,2012.0506K,2012.0506U,2012.0506VAR",95,11,95,11,0,0,0,2,7,2,0,0,0,0,0,0,0,11,0,0,0,5,Downtown/Civic Center,Western Addition,,0,0,0,0,37.78224111,-122.4236991,POINT (-122.4236991 37.78224111)
2005-028,(6) Complete,680 Illinois,680,Illinois,St,94107,Ownership,Off-site BMR Project,12/01/2005,07/11/2010,2004.0546,http://propertymap.sfplanning.org/?search=2004.0546,"2004.0546C,2004.0546E,2004.0546E_3,2004.0546K",35,0,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Potrero Hill,Potrero Hill,Central Waterfront (EN),0,0,2005-002,Bayshore,37.76339947,-122.3882175,POINT (-122.3882175 37.76339947)
1993-016,(6) Complete,Crystal Villa,555,Cambridge,St,94134,Ownership,On-site BMR Project,09/02/2014,12/20/1991,1988.562,http://propertymap.sfplanning.org/?search=1988.562,"1988.562C,1988.562C_2,1988.562C_3,1988.562E,1988.562R,1988.562S",94,10,94,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,9,Excelsior,Portola,,0,0,0,0,37.72493351,-122.4166946,POINT (-122.4166946 37.72493351)
2002-009,(6) Complete,1630 California,1630,California,St,94109,Ownership,Fee Payment,05/16/2002,11/06/2008,2000.718,http://propertymap.sfplanning.org/?search=2000.718,"2000.718C,2000.718E,2000.718K,2000.718V",40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,Nob Hill,Van Ness Corridor,0,0,0,0,37.79084474,-122.4212634,POINT (-122.4212634 37.79084474)
2007-012,(6) Complete,"NEMA, Phase II (North Tower)",1407-1435,Market,St,94103,Rental,On-site BMR Project,04/05/2007,02/27/2015,2006.0584,http://propertymap.sfplanning.org/?search=2006.0584,"07-052,2006.0584C,2006.0584K,2006.0584Q,2006.0584S,2006.0584V,2006.0584X,V07-111",437,52,437,52,0,0,0,16,22,14,0,0,0,0,52,0,0,0,0,0,0,6,South of Market,South of Market,"Downtown, Market and Octavia",0,0,0,0,37.77567908,-122.4170447,POINT (-122.4170447 37.77567908)
2017-015,(3) Design with Entitlements Approved,495 Cambridge St,495,Cambridge,St,94134,Ownership,On-site BMR Project,05/18/2017,05/16/2024,2013.1711,http://propertymap.sfplanning.org/?search=2013.1711,"2013.1711CUA,2013.1711E,2013.1711TDM,2013.1711U",54,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,Excelsior,Portola,,0,0,0,0,37.72571853,-122.4173196,POINT (-122.4173196 37.72571853)
2015-020,(3) Design with Entitlements Approved,San Francisco Overlook,599,Crestmont,St,94131,Unknown,Fee Payment,05/14/2015,05/12/2022,2004.0093,http://propertymap.sfplanning.org/?search=2004.0093,"2004.0093C,2004.0093CUA-02,2004.0093E,2004.0093E_3,2004.0093E_5,2004.0093V",29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,Inner Sunset,,0,0,0,0,37.75841215,-122.4609232,POINT (-122.4609232 37.75841215)
2005-015,(6) Complete,733 Front,733,Front,St,94111,Unknown,Fee Payment,06/24/2005,12/03/2007,2004.1075,http://propertymap.sfplanning.org/?search=2004.1075,"2004.1075E,2004.1075V",69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Financial District,Financial District/South Beach,Northeast Waterfront,0,0,0,0,37.79802709,-122.4000919,POINT (-122.4000919 37.79802709)
1999-006,(6) Complete,545 Lenworth,545,Leavenworth,St,94109,Ownership,On-site BMR Project,06/10/1999,11/15/2001,1998.804,http://propertymap.sfplanning.org/?search=1998.804,"1998.804C,1998.804E,1998.804K,1998.804Q",12,1,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,Downtown/Civic Center,Tenderloin,,0,0,0,0,37.78611075,-122.4149555,POINT (-122.4149555 37.78611075)
2012-014,(6) Complete,1050 Valencia,1050-1058,Valencia,St,94110,Ownership,Fee Payment,09/06/2012,03/27/2017,2012.0723,http://propertymap.sfplanning.org/?search=2012.0723,2012.0723D,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Mission,Mission,Mission (EN),0,0,0,0,37.75594399,-122.4213177,POINT (-122.4213177 37.75594399)
2011-020,(5) First Construction Document Issued,25-35 Dolores,25-35,Dolores,St,94103,Ownership,On-site BMR Project,04/07/2011,02/25/2015,2006.0848,http://propertymap.sfplanning.org/?search=2006.0848,"2006.0848C,2006.0848E,2006.0848E_3,2006.0848V",37,4,37,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,8,Mission,Mission,Market and Octavia,0,0,0,0,37.76856011,-122.4263082,POINT (-122.4263082 37.76856011)
2003-022,(6) Complete,Silver Park,901-933,Bayshore,Blvd,94124,Rental,On-site BMR Project,10/02/2003,09/15/2003,2003.0804,http://propertymap.sfplanning.org/?search=2003.0804,2003.0804C,40,4,40,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,10,Bayview,Bayview Hunters Point,Bayview Hunters Point,0,0,0,0,37.73263313,-122.4042122,POINT (-122.4042122 37.73263313)
2016-073,(3) Design with Entitlements Approved,1740 Market,1740,Market,St,94102,Rental,On-site BMR Project,07/28/2016,07/27/2023,2014.0409,http://propertymap.sfplanning.org/?search=2014.0409,"2014.0409CUA,2014.0409ENV,2014.0409PPA,2014.0409U,2014.0409VAR",100,12,100,12,0,0,0,1,5,4,2,0,0,0,0,0,0,12,0,0,0,5,Western Addition,Hayes Valley,Market and Octavia,0,0,0,0,37.77254418,-122.423102,POINT (-122.423102 37.77254418)
2003-010,(6) Complete,The Lansing,40-50,Lansing,St,94105,Ownership,On-site BMR Project,05/01/2003,07/28/2006,2002.0446,http://propertymap.sfplanning.org/?search=2002.0446,"2002.0446C,2002.0446E,2002.0446E_2,2002.0446K,2002.0446V,V03-094",82,10,82,10,0,0,0,0,3,7,0,0,0,0,0,0,0,0,10,0,0,6,South of Market,Financial District/South Beach,Rincon Hill,0,0,0,0,37.7861477,-122.3942913,POINT (-122.3942913 37.7861477)
2009-015,(6) Complete,Arc Light Co. (AKA 21 Clarence),178,Townsend,St,94107,Rental,On-site BMR Project,09/03/2009,12/28/2012,2005.0470,http://propertymap.sfplanning.org/?search=2005.0470,"2005.0470A,2005.0470C,2005.0470E,2005.0470E_3,2005.0470K,2005.0470V",94,19,94,19,0,0,0,3,8,8,0,0,19,0,0,0,0,0,0,0,0,6,South of Market,Financial District/South Beach,"Central SoMa, East SoMa (EN)",0,0,0,0,37.77973435,-122.392511,POINT (-122.392511 37.77973435)
2010-016,(6) Complete,2559 Van Ness  & 1527 Filbert,2559,Van Ness,Ave,94109,Unknown,Fee Payment,10/07/2010,11/25/2014,2009.0335,http://propertymap.sfplanning.org/?search=2009.0335,"2009.0335C,2009.0335E,2009.0335K,2009.0335S,2009.0335V",27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,Marina,Van Ness Corridor,0,0,0,0,37.79920474,-122.4245247,POINT (-122.4245247 37.79920474)
2003-027,(6) Complete,8 Landers,8,Landers,St,94114,Ownership,On-site BMR Project,12/22/2003,05/25/2006,2004.0958,http://propertymap.sfplanning.org/?search=2004.0958,2004.0958Q,14,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,Castro/Upper Market,Castro/Upper Market,Market and Octavia,0,0,0,0,37.7675476,-122.4280323,POINT (-122.4280323 37.7675476)
2016-084,(3) Design with Entitlements Approved,2675 Folsom,2675,Folsom,St,94110,Rental,On-site BMR Project,09/22/2016,09/21/2023,2014-000601PRJ,http://propertymap.sfplanning.org/?search=2014-000601PRJ,"2014-000601CUA,2014-000601ENX,2014-000601PPA",117,19,117,19,0,0,0,4,8,7,0,0,0,0,0,0,0,19,0,0,0,9,Mission,Mission,Mission (EN),0,0,0,0,37.75466318,-122.4138137,POINT (-122.4138137 37.75466318)
2015-027,(3) Design with Entitlements Approved,1700 Market,1700,Market,St,94102,Ownership,On-site BMR Project,06/18/2015,06/16/2022,2013.1179,http://propertymap.sfplanning.org/?search=2013.1179,"2013.1179C,2013.1179E,2013.1179U,2013.1179VAR",42,5,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,Western Addition,Hayes Valley,Market and Octavia,0,0,0,0,37.77295342,-122.4224471,POINT (-122.4224471 37.77295342)
1999-003,(6) Complete,Village at Petrini Place,2001,McAllister,St,94117,Ownership,On-site BMR Project,03/25/1999,03/23/2006,1998.318,http://propertymap.sfplanning.org/?search=1998.318,"1998.318C,1998.318E,1998.318Q",134,13,134,13,0,0,0,0,7,6,0,0,0,0,0,0,0,0,13,0,0,5,Western Addition,Lone Mountain/USF,,0,0,0,0,37.77638129,-122.4456903,POINT (-122.4456903 37.77638129)
2014-036,(6) Complete,1140 Folsom,1140,Folsom,St,94103,Ownership,On-site BMR Project,12/18/2014,12/07/2017,2013.0986,http://propertymap.sfplanning.org/?search=2013.0986,"2013.0986C,2013.0986E,2013.0986E_3,2013.0986K,2013.0986PPA,2013.0986U,2013.0986X",112,13,112,13,0,0,0,2,6,5,0,0,0,0,0,0,0,13,0,0,0,6,South of Market,South of Market,"South of Market, Western SoMa (EN)",0,0,0,0,37.77637133,-122.4091612,POINT (-122.4091612 37.77637133)
1997-003,(6) Complete,788 8th,788,08th,Ave,94118,Rental,On-site BMR Project,05/22/1997,05/20/2004,1995.644,http://propertymap.sfplanning.org/?search=1995.644,"1995.644C,1995.644E",10,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Inner Richmond,Inner Richmond,,0,0,0,0,37.77370466,-122.4656708,POINT (-122.4656708 37.77370466)
2013-002,(5) First Construction Document Issued,1 Henry Adams,1,Henry Adams,0,94103,Rental,Land Dedication,01/24/2013,04/05/2017,2012.0701,http://propertymap.sfplanning.org/?search=2012.0701,"2012.0701K,2012.0701X",239,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,South of Market,Mission Bay,Showplace Square/Potrero Hill (EN),0,0,0,0,37.76920143,-122.403473,POINT (-122.403473 37.76920143)
2006-004,(6) Complete,399 Fremont,355-399,Fremont,St,94105,Unknown,Fee Payment,06/15/2006,02/10/2017,2006.0358,http://propertymap.sfplanning.org/?search=2006.0358,"07-091,2006.0358E,2006.0358K,2006.0358Q,2006.0358V,2006.0358X",452,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,South of Market,Financial District/South Beach,Rincon Hill,0,0,0,0,37.78732243,-122.3922237,POINT (-122.3922237 37.78732243)
2016-029,(5) First Construction Document Issued,1301 16th,1301,16th,St,94103,Rental,On-site BMR Project,04/28/2016,02/16/2020,2013.0698,http://propertymap.sfplanning.org/?search=2013.0698,"2013.0698E,2013.0698U,2013.0698X",172,28,172,28,0,0,0,7,9,10,2,0,0,0,0,0,0,28,0,0,0,10,Potrero Hill,Mission Bay,Showplace Square/Potrero Hill (EN),0,0,0,0,37.76584515,-122.4002394,POINT (-122.4002394 37.76584515)
2017-019,(3) Design with Entitlements Approved,2301 Lombard St,2301,Lombard,St,94123,Unknown,Fee Payment,06/01/2017,05/30/2024,2015-014040PRJ,http://propertymap.sfplanning.org/?search=2015-014040PRJ,"2015-014040CUA,2015-014040ENV,2015-014040PPA,2015-014040TDM,2015-014040VAR",22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,Marina,,0,0,0,0,37.79909582,-122.439611,POINT (-122.439611 37.79909582)
2008-020,(6) Complete,248 Ocean,248,Ocean,Ave,94112,Rental,Fee Payment,05/19/2008,04/22/2014,2007.1470,http://propertymap.sfplanning.org/?search=2007.1470,"2007.1470D,2007.1470E",5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,Outer Mission,,0,0,0,0,37.72344364,-122.4420828,POINT (-122.4420828 37.72344364)
2001-002,(6) Complete,149 Fair Oaks,149,Fair Oaks,St,94110,Rental,On-site BMR Project,05/05/2001,05/03/2008,2000.599,http://propertymap.sfplanning.org/?search=2000.599,2000.599V,12,1,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,Mission,Mission,,0,0,0,0,37.75432104,-122.4239063,POINT (-122.4239063 37.75432104)
2004-009,(6) Complete,Millwheel North,1275-1301,Indiana,St,94107,Ownership,On-site BMR Project,07/01/2004,08/28/2014,2002.1303,http://propertymap.sfplanning.org/?search=2002.1303,"2002.1303C,2002.1303D,2002.1303E",39,5,39,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,10,Potrero Hill,Potrero Hill,Central Waterfront (EN),0,0,0,0,37.75417342,-122.3903456,POINT (-122.3903456 37.75417342)
2017-031,(3) Design with Entitlements Approved,2918 Mission St,2918,Mission,St,94110,Rental,On-site BMR Project,11/30/2017,11/28/2024,2014.0376,http://propertymap.sfplanning.org/?search=2014.0376,"2014.0376CUA,2014.0376ENV,2014.0376LLA,2014.0376TDM,2014.0376U,2014.0376VAR",75,8,75,8,0,0,0,2,3,3,0,0,0,0,8,0,0,0,0,0,0,9,Mission,Mission,Mission (EN),0,0,0,0,37.75017498,-122.4185618,POINT (-122.4185618 37.75017498)
2007-006,(6) Complete,75 Moss,75,Moss,St,94103,Ownership,On-site BMR Project,01/01/2007,05/15/2008,2005.0734,http://propertymap.sfplanning.org/?search=2005.0734,2005.0734E,14,1,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,South of Market,South of Market,"East SoMa (EN), South of Market",0,0,0,0,37.77759939,-122.4075395,POINT (-122.4075395 37.77759939)
2005-012,(6) Complete,Candlestick Cove - Building B,NA,Executive Park,0,94124,Unknown,Fee Payment,06/16/2005,05/13/2011,2003.1113,http://propertymap.sfplanning.org/?search=2003.1113,"2003.1113C,2003.1113K,2003.1113M",98,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Bayview,Bayview Hunters Point,"Bayview Hunters Point, Candlestick Point, Executive Park",0,0,0,0,37.71288042,-122.3931159,POINT (-122.3931159 37.71288042)
1996-003,(6) Complete,St. Paul's Commons,317,29th,St,94131,Ownership,On-site BMR Project,12/12/1996,12/11/2003,1996.180,http://propertymap.sfplanning.org/?search=1996.180,"1996.180C,1996.180E,1996.180H,1996.180Q,1996.180S",36,4,36,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,8,Noe Valley,Noe Valley,,0,0,0,0,37.74335387,-122.4274464,POINT (-122.4274464 37.74335387)
1992-004,(6) Complete,The Bouganvillea,5810,Mission,St,94112,Ownership,On-site BMR Project,05/07/1992,05/07/1998,1991.512,http://propertymap.sfplanning.org/?search=1991.512,"1991.512A,1991.512C,1991.512E,1991.512S",27,3,27,3,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,11,Outer Mission,Outer Mission,,0,0,0,0,37.70951373,-122.4515927,POINT (-122.4515927 37.70951373)
2002-013,(6) Complete,Glen Park Marketplace,53,Wilder,St,94131,Ownership,On-site BMR Project,12/05/2002,11/16/2006,2002.0124,http://propertymap.sfplanning.org/?search=2002.0124,"2002.0124C,2002.0124CUA-02,2002.0124E,2002.0124E_3,2002.0124E_4,2002.0124R,2002.0124V,V03-012",15,2,15,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,8,Glen Park,Glen Park,Glen Park,0,0,0,0,37.7339804,-122.4336263,POINT (-122.4336263 37.7339804)
2014-018,(5) First Construction Document Issued,580 Hayes,580,Hayes,St,94102,Unknown,Fee Payment,06/26/2014,09/26/2017,2012.0903,http://propertymap.sfplanning.org/?search=2012.0903,"2012.0903C,2012.0903E,2012.0903E_3,2012.0903K,2012.0903U,2012.0903V",29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Western Addition,Hayes Valley,Market and Octavia,0,0,0,0,37.77675668,-122.4260293,POINT (-122.4260293 37.77675668)
2004-014,(6) Complete,475 Tehama,475,Tehama,St,94103,Ownership,On-site BMR Project,09/09/2004,04/25/2005,2004.0464,http://propertymap.sfplanning.org/?search=2004.0464,2004.0464C,12,1,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,South of Market,South of Market,"Central SoMa, East SoMa (EN), South of Market",0,0,0,0,37.77966558,-122.4058908,POINT (-122.4058908 37.77966558)
2001-005,(6) Complete,6901 Geary,6901,Geary,Blvd,94103,Rental,On-site BMR Project,10/04/2001,04/14/2006,2001.0446,http://propertymap.sfplanning.org/?search=2001.0446,"2001.0446C,2001.0446E",15,2,15,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,Outer Richmond,Outer Richmond,,0,0,0,0,37.77937612,-122.4936145,POINT (-122.4936145 37.77937612)
2016-118,(3) Design with Entitlements Approved,950 Tennessee,950,Tennessee,St,94107,Unknown,Fee Payment,12/15/2016,12/14/2023,2014.1434,http://propertymap.sfplanning.org/?search=2014.1434,"2014.1434COA,2014.1434ENV,2014.1434ENX,2014.1434PPA,2014.1434U",103,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Potrero Hill,Potrero Hill,Central Waterfront (EN),0,0,0,0,37.75974769,-122.3898821,POINT (-122.3898821 37.75974769)
2011-024,(6) Complete,45 Lansing,45,Lansing,St,94105,Unknown,Fee Payment,04/14/2011,12/20/2017,2010.1044,http://propertymap.sfplanning.org/?search=2010.1044,"2010.1044X,2015-000713PRJ",320,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,South of Market,Financial District/South Beach,Rincon Hill,0,0,0,0,37.78587343,-122.3937487,POINT (-122.3937487 37.78587343)
2012-008,(3) Design with Entitlements Approved,1150 16th  (AKA 1208 8th),1150,16th,St,94107,Ownership,On-site BMR Project,04/12/2012,04/11/2019,2004.1004,http://propertymap.sfplanning.org/?search=2004.1004,"2004.1004C,2004.1004E,2004.1004E_3,2004.1004K,2004.1004S",15,2,15,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,10,South of Market,Mission Bay,Showplace Square/Potrero Hill (EN),0,0,0,0,37.76666545,-122.3989745,POINT (-122.3989745 37.76666545)
2009-019,(6) Complete,Vara,1880-1886,Mission,St,94110,Rental,On-site BMR Project,11/23/2009,09/30/2013,2003.0758,http://propertymap.sfplanning.org/?search=2003.0758,2003.0758C,202,40,202,40,0,0,0,6,23,8,3,0,0,0,40,0,0,0,0,0,0,9,Mission,Mission,Mission (EN),0,0,0,0,37.7669723,-122.4204965,POINT (-122.4204965 37.7669723)
2013-050,(5) First Construction Document Issued,Fulton 555,555,Fulton,St,94118,Ownership,On-site BMR Project,10/03/2013,09/25/2016,2013.0063,http://propertymap.sfplanning.org/?search=2013.0063,"2013.0063C,2013.0063Q,2013.0063S,2013.0063T",139,17,139,18,0,0,0,3,6,8,0,0,0,0,0,0,0,17,0,0,0,5,Western Addition,Hayes Valley,Market and Octavia,0,0,0,0,37.77815924,-122.4258324,POINT (-122.4258324 37.77815924)
2017-010,(3) Design with Entitlements Approved,1298 Howard St,1298,Howard,St,94103,Rental,On-site BMR Project,03/02/2017,02/29/2024,2014.0011,http://propertymap.sfplanning.org/?search=2014.0011,"2014.0011C,2014.0011E,2014.0011GEN-02,2014.0011PPA,2014.0011TDM,2014.0011U,2014.0011X",125,17,125,17,0,0,0,4,5,8,0,0,0,0,17,0,0,0,0,0,0,6,South of Market,South of Market,"South of Market, Western SoMa (EN)",0,0,0,0,37.77553514,-122.4130906,POINT (-122.4130906 37.77553514)
2016-022,(3) Design with Entitlements Approved,430 Eddy,430,Eddy,St,94109,Ownership,On-site BMR Project,03/17/2016,03/16/2023,2014.0400,http://propertymap.sfplanning.org/?search=2014.0400,"2014.0400CUA,2014.0400E,2014.0400PPA,2014.0400SHD,2014.0400U",23,3,23,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,Downtown/Civic Center,Tenderloin,,0,0,0,0,37.78393671,-122.4148339,POINT (-122.4148339 37.78393671)
2003-005,(6) Complete,170 Off Third,177,Townsend,St,94107,Ownership,On-site BMR Project,02/20/2003,11/29/2007,2002.0813,http://propertymap.sfplanning.org/?search=2002.0813,2002.0813C,198,24,198,24,0,0,0,7,9,4,4,0,0,0,0,0,0,0,24,0,0,6,South of Market,Mission Bay,East SoMa (EN),0,0,0,0,37.77898177,-122.3917515,POINT (-122.3917515 37.77898177)
2010-012,(6) Complete,246 Ritch,246,Ritch,St,94107,Ownership,Fee Payment,06/10/2010,02/06/2014,2006.1348,http://propertymap.sfplanning.org/?search=2006.1348,"2006.1348C,2006.1348E,2006.1348K,2006.1348Q",19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,South of Market,South of Market,"Central SoMa, East SoMa (EN), South of Market",0,0,0,0,37.78021886,-122.3958163,POINT (-122.3958163 37.78021886)
